rc3_delta_id,path,nodi_sha256,comsol_sha256,delta_status,blocking_mismatch,resolution 
G2AC-DELTA-0001,full_chip/dwg_analysis/FULL_CHIP_PRE_EXPERIMENTAL_MODELING_COMPLETION_BRIEF_FOR_EXTERNAL_AI_REVIEW.md,ed96662d03c9b13d94330cd89760f75e3cce86930b16290c778297ca4f7436dc,ed96662d03c9b13d94330cd89760f75e3cce86930b16290c778297ca4f7436dc,MATCH,false,retain as dossier/fingerprint delta; no authorization effect 
G2AC-DELTA-0628,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_STEPWISE_CLOSEOUT_PACKET_20260627.md,2bdf8b67a71e1a5e809aebd2dc66de5c51b84dcb8f71bac520a154956c271559,2bdf8b67a71e1a5e809aebd2dc66de5c51b84dcb8f71bac520a154956c271559,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0629,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_SURFACE_CHEMISTRY_INPUT_LOCK_PACKET_20260627.md,d2817935cefea0deb0d5362b6562f4174d750d4d93b5ae3dbc866d6457ff2fee,d2817935cefea0deb0d5362b6562f4174d750d4d93b5ae3dbc866d6457ff2fee,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0630,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_SURFACE_CHEMISTRY_INPUT_LOCK_ROUTE_BINDINGS_20260627.csv,a5b0257e76efbb45f3f5da743beafcc5607464544e3f102b6c52283c18a6923f,a5b0257e76efbb45f3f5da743beafcc5607464544e3f102b6c52283c18a6923f,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0631,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_ANALYTIC_PROXY_DESCRIPTOR_TABLE_20260628.csv,e71c026a70b503821179ce3c78417e064ededbfe8fecfb528201f19f9cc8aa36,e71c026a70b503821179ce3c78417e064ededbfe8fecfb528201f19f9cc8aa36,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0632,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_AUTHORIZATION_READINESS_AUDIT_PACKET_20260627.md,6515700871fca698eb62654bc4eafb132d082ceebfb5e906fc85953ce6dc75b1,6515700871fca698eb62654bc4eafb132d082ceebfb5e906fc85953ce6dc75b1,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0633,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_BLOCKER_AND_PROXY_PACKET_20260628.md,7c7738267b3af897f9cabd0dade40d2443545d2c217628c0aebd614d32ea0cc5,7c7738267b3af897f9cabd0dade40d2443545d2c217628c0aebd614d32ea0cc5,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0634,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_REPRESENTATIVE_SMOKE_CASE_BINDING_20260628.csv,315533e2f538fb966543f49057286928e71719a09d628815a06e28116c781617,315533e2f538fb966543f49057286928e71719a09d628815a06e28116c781617,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0635,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_REPRESENTATIVE_SMOKE_LAUNCH_PACKET_20260628.md,86d25353a78b543f034c182870bb9c8b44c541084f959602b2ea251821e2bdc4,86d25353a78b543f034c182870bb9c8b44c541084f959602b2ea251821e2bdc4,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0636,roadmap/EV_PBS_WET_COMSOL001_FIELD_PROVIDER_PACKET_20260625.md,fbc6bf04343abbe7dc3b2a68e2f51ecc82a50a8d0999631633d3428f434e5f07,fbc6bf04343abbe7dc3b2a68e2f51ecc82a50a8d0999631633d3428f434e5f07,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0637,roadmap/EV_PBS_WET_MODEL_EXECUTABLE_PREFLIGHT_PACKET_20260625.md,86d9a9f7f3873e72f816ca0aa3fcc80c0397e4fc519689fc6f4e35dfc1897336,86d9a9f7f3873e72f816ca0aa3fcc80c0397e4fc519689fc6f4e35dfc1897336,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0638,roadmap/EXPERIMENTAL_CLAIM_GATES.md,64f93d81b1ac71a9321bc8d40bc351405f0703104f9984c56351f5c4b02f9a1a,64f93d81b1ac71a9321bc8d40bc351405f0703104f9984c56351f5c4b02f9a1a,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0639,roadmap/EXTREME_REALISM_COMPUTE_ROADMAP_20260617.md,2f9342ad1d9d40ad49c963f2ec788370b2a6027820124acf42b679c375b73bb1,2f9342ad1d9d40ad49c963f2ec788370b2a6027820124acf42b679c375b73bb1,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0640,roadmap/EXTREME_REALISM_P0_CLOSEOUT_20260617.md,e3c65aa47bd4c79d0ebaff7f03a3a97f3eabbcc58970a8698a2d3ef1cf651338,e3c65aa47bd4c79d0ebaff7f03a3a97f3eabbcc58970a8698a2d3ef1cf651338,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0641,roadmap/EXTREME_REALISM_P0_MODEL_CONTRACTS_20260617.md,de34fc4273eac463d4b4e5198dd70b9928a9706a68e966d1f1ae269497a12b51,de34fc4273eac463d4b4e5198dd70b9928a9706a68e966d1f1ae269497a12b51,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0642,roadmap/FABRICATION_DECISION_OPTIONA_GEOMETRY_P1_BRIDGE_20260612.md,a6fc5a6d25cc9e45172d8aac55fac38c63d6df4a1925e927fd26824114bdd897,a6fc5a6d25cc9e45172d8aac55fac38c63d6df4a1925e927fd26824114bdd897,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0643,roadmap/FABRICATION_DECISION_ROADMAP_20260612.md,24419692df7e1ddf4af085fa1774ad1ca614a6a682cee48cf5cbb9b9afe19e4a,24419692df7e1ddf4af085fa1774ad1ca614a6a682cee48cf5cbb9b9afe19e4a,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0644,roadmap/FIGURE_COMPLETENESS_COMPUTE_CAMPAIGN_20260618.md,4f9c39d96b87f5d95a73e3b88cc1d1f9d3f29e13f1eb1bb639e47046e171f9b2,4f9c39d96b87f5d95a73e3b88cc1d1f9d3f29e13f1eb1bb639e47046e171f9b2,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0645,roadmap/FIG_FLOW_V0_SUPPLEMENTED_CLOSEOUT_20260621.md,d7c0f26439764368b9b9a0b7b65503dd7fb306b4722940fcc6ad8d5f0d9e651f,d7c0f26439764368b9b9a0b7b65503dd7fb306b4722940fcc6ad8d5f0d9e651f,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0646,roadmap/FUTURE_NODI_PRS_EAS_TO_FINITE_SIZE_GATE_INTERFACE_20260617.md,0b012b51baaa226e3984765ffbed86ade37180ccb0f1f58151fdd420264dac49,0b012b51baaa226e3984765ffbed86ade37180ccb0f1f58151fdd420264dac49,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0647,roadmap/HANDOFF_TO_NEW_MACHINE.md,f471c111e13b8bc7d7d8ef5be02a2130164de3f2ec3c5c43d64216a17f689798,f471c111e13b8bc7d7d8ef5be02a2130164de3f2ec3c5c43d64216a17f689798,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0648,roadmap/JOINT_ROUTE_CLASS_PHYSICS_WORK_QUEUE_20260617.md,2674b0b689e5e57730799f93aca62a524cbf2cd49d500f9f17be351cfd259db1,2674b0b689e5e57730799f93aca62a524cbf2cd49d500f9f17be351cfd259db1,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0649,roadmap/LOCAL_THROAT_CLOSEOUT_REPORT_TEMPLATE_20260617.md,7255831256581ff56f59788c98db1b2cc9deadea42d93735194e9d1d6e388338,7255831256581ff56f59788c98db1b2cc9deadea42d93735194e9d1d6e388338,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0650,roadmap/LOCAL_THROAT_MESH4_MESH5_MESH6_CLOSEOUT_20260618.md,a0c6cb7205fc32983a51ff60fce638d0f983438d11d11d0467a60814c3ec5328,a0c6cb7205fc32983a51ff60fce638d0f983438d11d11d0467a60814c3ec5328,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0651,roadmap/LOCAL_THROAT_MESH5_MESH6_CLOSEOUT_ANALYSIS_20260617.md,9d9b34535f11f4b755c8e6032072e20d4a98266d44ecb05496e6d378086b661c,9d9b34535f11f4b755c8e6032072e20d4a98266d44ecb05496e6d378086b661c,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0652,roadmap/LOCAL_THROAT_MESH5_MESH6_CLOSEOUT_CHECKLIST_20260617.md,ccea534622e6478ec04fc86cf5e6e8806c6f901e05a9fafbf37be386adcdb27d,ccea534622e6478ec04fc86cf5e6e8806c6f901e05a9fafbf37be386adcdb27d,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0653,roadmap/NANO_ENTRANCE_FILTER_V3_EVENT_TREE_DESCRIPTOR_SCREEN_PACKET_20260627.md,72fc774b7786cc4d5bbc755bd6c0779257fd7d9d543ed7f655df5fbdb9b4f382,72fc774b7786cc4d5bbc755bd6c0779257fd7d9d543ed7f655df5fbdb9b4f382,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0654,roadmap/NANO_ENTRANCE_FILTER_V3_FIELD_DESCRIPTOR_OVERNIGHT_CLOSEOUT_PACKET_20260627.md,c7966d5cf598f0147a882b077cf7ff01194e1c84dcfb397019e7b1b3c5796fbd,c7966d5cf598f0147a882b077cf7ff01194e1c84dcfb397019e7b1b3c5796fbd,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0655,roadmap/NANO_ENTRANCE_FILTER_V3_FIELD_DESCRIPTOR_OVERNIGHT_PACKET_20260627.md,bbce72120386a110f1e346ee914528407a98a6f545083cf9d227d5f740166246,bbce72120386a110f1e346ee914528407a98a6f545083cf9d227d5f740166246,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0656,roadmap/NANO_ENTRANCE_FILTER_V3_FQ_DESCRIPTOR_POSTPROCESS_CLOSEOUT_PACKET_20260627.md,38347d468c9e4c735a48b222a4aa1793d2a9e9fda98c188193584994a78664d0,38347d468c9e4c735a48b222a4aa1793d2a9e9fda98c188193584994a78664d0,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0657,roadmap/NANO_ENTRANCE_FILTER_V4_FQ_DESCRIPTOR_CLOSURE_OVERLAY_PACKET_20260627.md,c2e04548da0bcf4a042bc15e8aa2269d84987a704d0ef8fe098fa07e2c5cfe68,c2e04548da0bcf4a042bc15e8aa2269d84987a704d0ef8fe098fa07e2c5cfe68,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0658,roadmap/NANO_ENTRANCE_FILTER_V4_FQ_DESCRIPTOR_CLOSURE_OVERLAY_SOURCE_CLEAN_FQ_SUMMARY_20260627.csv,fc818637b6ac38fa828147db472a211319af1538f858f925a4dbf2a2cee36d10,fc818637b6ac38fa828147db472a211319af1538f858f925a4dbf2a2cee36d10,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0659,roadmap/NANO_ENTRANCE_FILTER_V4_FQ_DESCRIPTOR_CLOSURE_OVERLAY_SOURCE_MESH_CONVERGENCE_20260627.csv,9b308d90e486b6c56d385519da46217fb24d3160f09589725f83ae1d031d43ba,9b308d90e486b6c56d385519da46217fb24d3160f09589725f83ae1d031d43ba,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0660,roadmap/NANO_ENTRANCE_FILTER_V4_STAGE1_WET_ROUGH_DESCRIPTOR_SCREEN_PACKET_20260627.md,3b6604e5d6d246ff5099f1f8232e558e6aeb7c13b691495a0db5e7ef254615d2,3b6604e5d6d246ff5099f1f8232e558e6aeb7c13b691495a0db5e7ef254615d2,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0661,roadmap/NANO_ENTRANCE_FILTER_V4_TARGETED_FIELD_DESCRIPTOR_QUEUE_PREFLIGHT_CASES_20260627.csv,01395a2df19906c85e53f3a4ea29221ab76714250753e7bb3169aa113eca3d8a,01395a2df19906c85e53f3a4ea29221ab76714250753e7bb3169aa113eca3d8a,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0662,roadmap/NANO_ENTRANCE_FILTER_V4_TARGETED_FIELD_DESCRIPTOR_QUEUE_PREFLIGHT_PACKET_20260627.md,3efc497791cff527ee044412eaa4b4211f958446b53846fa202ec7d50992c93d,3efc497791cff527ee044412eaa4b4211f958446b53846fa202ec7d50992c93d,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0663,roadmap/NANO_ENTRANCE_FILTER_WET_ROUGH_WALL_EXTERNAL_AI_PROMPT_20260626.md,ca9333992aea393eb66f2c235650c36b88279a207c9d3957a61361d5decca3b7,ca9333992aea393eb66f2c235650c36b88279a207c9d3957a61361d5decca3b7,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0664,roadmap/NEXT_COMPUTE_CANDIDATE_DECISION_AFTER_NO_COMSOL_CLOSEOUT_20260617.md,cf2e71289b9775c8863fcea4aa8c326dd1a72b118f7f187f4b6e46d116ac4018,cf2e71289b9775c8863fcea4aa8c326dd1a72b118f7f187f4b6e46d116ac4018,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0665,roadmap/NODI_COMSOL_INGEST_MANIFEST_SCHEMA_V1_20260617.md,42aefc510788cec21fe76f15e01860a8b3bc074ac611bf686685469c8ce126b7,42aefc510788cec21fe76f15e01860a8b3bc074ac611bf686685469c8ce126b7,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0666,roadmap/NODI_COMSOL_LINKAGE_ANALYSIS_HANDOFF_20260616.md,308ef8b184cbea11c834f40a5cff301837e75e5d3472b578bc6476013704130c,308ef8b184cbea11c834f40a5cff301837e75e5d3472b578bc6476013704130c,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0667,roadmap/NODI_LOCAL_MIRROR_AND_PRS_V1_1_CODE_UPGRADE_20260621.md,1ad90dc983a4a02d7606ec8c2b7ea3f500955de6bf48e1ee4e6998ab58c382e1,1ad90dc983a4a02d7606ec8c2b7ea3f500955de6bf48e1ee4e6998ab58c382e1,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0668,roadmap/NODI_PRS_EAS_CONTEXT_INGESTION_PACKET_20260622.md,549633fb9e65d8205dc11b1e6c1940f9a28fd7a1246327e6b66b346a79b4f7c8,549633fb9e65d8205dc11b1e6c1940f9a28fd7a1246327e6b66b346a79b4f7c8,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0669,roadmap/NODI_PRS_EAS_SMOKE_AUTHORIZATION_PACKET_20260617.md,c2d21081981fe92b194b520ec889cba146500da328702c53c08abf8c621d9813,c2d21081981fe92b194b520ec889cba146500da328702c53c08abf8c621d9813,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0670,roadmap/NODI_PRS_INGESTION_DECISION_PACKET_20260621.md,fcfd92e88e2a7f1a8dde93a7b719897b0aca924c51b7fb428bea567eca7587fc,fcfd92e88e2a7f1a8dde93a7b719897b0aca924c51b7fb428bea567eca7587fc,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0671,roadmap/NODI_PRS_V1_1_RESPONSE_EXTENSION_REVIEW_20260621.md,797984c73819f8f7e5391bc79637692bd330f248e86517eaa09f01055f6c2997,797984c73819f8f7e5391bc79637692bd330f248e86517eaa09f01055f6c2997,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0672,roadmap/NODI_PRS_W800_MINIBATCH_AUTHORIZATION_PACKET_20260621.md,f12b9ad3a8496341cc51bffd00c2da8963a2b48f23702c60d050fd6f7aa8e423,f12b9ad3a8496341cc51bffd00c2da8963a2b48f23702c60d050fd6f7aa8e423,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0673,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,a78646b835646241714d114ed4777188fe7197ff88aff9d5a822ef2849a3d756,a78646b835646241714d114ed4777188fe7197ff88aff9d5a822ef2849a3d756,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0674,roadmap/NODI_PRS_W800_MINIBATCH_EXTERNAL_AI_PROMPT_20260621.md,6638ad7ee1a1720a4db84292cb03f1e13dbfe07e2693748ee29ffd8cdbbf06e5,6638ad7ee1a1720a4db84292cb03f1e13dbfe07e2693748ee29ffd8cdbbf06e5,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0675,roadmap/NODI_PRS_W800_MINIBATCH_EXTERNAL_RETURN_VALIDATION_NUMBA_FULL_20260622.md,8458b3ad7cf4191dbaff23a47780e6d7aaff68dadbae36dabe4ec02c09e650a4,8458b3ad7cf4191dbaff23a47780e6d7aaff68dadbae36dabe4ec02c09e650a4,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0676,roadmap/NODI_PRS_W800_MINIBATCH_EXTERNAL_RUNNER_HANDOFF_20260621.md,5c8785d343ba286563a81da317e22aae614c2f2f2d1b3925ae9cd6218cb24a1c,5c8785d343ba286563a81da317e22aae614c2f2f2d1b3925ae9cd6218cb24a1c,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0677,roadmap/NODI_QCH_PROVENANCE_SIDECAR_SCHEMA_V1_20260617.md,7e795f4d6b1dcd77b34e0a70aea27f403ead0e806d95a821de166e0d10009195,7e795f4d6b1dcd77b34e0a70aea27f403ead0e806d95a821de166e0d10009195,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0678,roadmap/NODI_REPO_LINKAGE_REVIEW_20260621.md,f24d3946dea53265f5c210d7c789eec109b58e4d00cb50bfef0a695150fcd95c,f24d3946dea53265f5c210d7c789eec109b58e4d00cb50bfef0a695150fcd95c,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0679,roadmap/P0_GATE_WIRING_ROADMAP.md,625ba701c2c3fca8dd2209a84e862785473c30326efa871bf58a4c25af3510b1,625ba701c2c3fca8dd2209a84e862785473c30326efa871bf58a4c25af3510b1,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0680,roadmap/P0_P1_COMPLETION_PLAN.md,deb22a0c9f0f36f8714eb921c488fc453eb1b455555dbe5d071d8107132c2e2c,deb22a0c9f0f36f8714eb921c488fc453eb1b455555dbe5d071d8107132c2e2c,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0681,roadmap/P1_DECISION_CHECKPOINT_20260617.md,4a859b2601a9e6a07cefdc9e1cd0cb673055d2a81fbd70e93be489f5dcd4c749,4a859b2601a9e6a07cefdc9e1cd0cb673055d2a81fbd70e93be489f5dcd4c749,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0682,roadmap/P1_FIRST_LAUNCH_RECOMMENDATION_20260617.md,0f5b13ca65a7bf1810ebd2d85c0f908fc69f3d6b78fcc9b7966bcebf7a29ddc6,0f5b13ca65a7bf1810ebd2d85c0f908fc69f3d6b78fcc9b7966bcebf7a29ddc6,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0683,roadmap/P1_NEXT_AUTHORIZATION_OPTIONS_20260617.md,e1699aa11c5ce0f39f2fb4f3ec1ed3cbf94aa8482339177c1325dd2ceac8ae7b,e1699aa11c5ce0f39f2fb4f3ec1ed3cbf94aa8482339177c1325dd2ceac8ae7b,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0684,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,710e9264bd8d42ffcb03968b9e9787d37bc0e3960cb86ecfcb28938fac05fd2b,710e9264bd8d42ffcb03968b9e9787d37bc0e3960cb86ecfcb28938fac05fd2b,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0685,roadmap/P1_STATEFUL_MODEL_ROADMAP.md,631d8754b3709666dbc1f3d0562e262b411deddc2de344ad1be3f624266d1dc7,631d8754b3709666dbc1f3d0562e262b411deddc2de344ad1be3f624266d1dc7,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0686,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,9a2039c92b7a383430dc4669e4a7bbf06d6397b042627a73fc9f18e8b87dd050,9a2039c92b7a383430dc4669e4a7bbf06d6397b042627a73fc9f18e8b87dd050,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0687,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,972aab729c8dac588f69c5ba7da8bcb9ce840ef596309610b55cbe73407e54ea,972aab729c8dac588f69c5ba7da8bcb9ce840ef596309610b55cbe73407e54ea,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0688,roadmap/POST_W800_NODI_PLAN_REVIEW_CLOSEOUT_20260617.md,9c8ed584a84fad2f61382326fdea0e990b7ec882748e862d3d3b51e606984e4b,9c8ed584a84fad2f61382326fdea0e990b7ec882748e862d3d3b51e606984e4b,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0689,roadmap/R2_LOCAL_ROUGH_BOUNDARY_CONTINUATION_CLOSEOUT_20260622.md,c69dfaf6c3e8ea8ccd4ccd5b0458fb765b25bb9d25c87c5881b1323cb1ad3d35,c69dfaf6c3e8ea8ccd4ccd5b0458fb765b25bb9d25c87c5881b1323cb1ad3d35,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0690,roadmap/R2_LOCAL_ROUGH_BOUNDARY_STOP40_CLOSEOUT_20260621.md,02746beadbb94ce79b840ca0ddfe240b6d7584a77e8d459cffed03f9ea8e59e0,02746beadbb94ce79b840ca0ddfe240b6d7584a77e8d459cffed03f9ea8e59e0,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0691,roadmap/R2_LOCAL_ROUGH_EAS_ALIGNMENT_CONTEXT_CLOSEOUT_20260621.md,06a27620313e81a813a5c562fec0c5708a01a6a53454216a5b4a6f99c22599f8,06a27620313e81a813a5c562fec0c5708a01a6a53454216a5b4a6f99c22599f8,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0692,roadmap/REPORT156_COMSOL_ACCEPTANCE_AND_CANONICALIZATION_20260617.md,dce589c52acfb0ea9e7e508b8155846500f3f87c562b82a0056daef71251a00a,dce589c52acfb0ea9e7e508b8155846500f3f87c562b82a0056daef71251a00a,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0693,roadmap/ROADMAP_INDEX.md,6c21c4cbc61c0390e8ed48caa9d83e66732db144c7e6736b93acb68fdbe550c4,6c21c4cbc61c0390e8ed48caa9d83e66732db144c7e6736b93acb68fdbe550c4,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0694,roadmap/SAMPLE_INPUT_AND_VESICLE_LEVEL_PACKET_20260621.md,dc0db86dd96dda2caa22c1dd55ac6f92175d11b47b79dafadf8fd47fe236958a,dc0db86dd96dda2caa22c1dd55ac6f92175d11b47b79dafadf8fd47fe236958a,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0695,roadmap/SIMULATION_ONLY_P6_EXTREME_FAILURE_ENVELOPE_20260612.csv,063c3531c989ead6af5305484feaccd0d5c4411aafb02229631c26b731bfb1be,063c3531c989ead6af5305484feaccd0d5c4411aafb02229631c26b731bfb1be,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0696,roadmap/SIMULATION_ONLY_P6_EXTREME_FAILURE_REVIEW_20260612.md,836b27c9267899bedd2d69ce8ad56a3028baa35589ac3f02501278669a53ab89,836b27c9267899bedd2d69ce8ad56a3028baa35589ac3f02501278669a53ab89,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0697,roadmap/SIMULATION_ONLY_P6_PAPER_READINESS_AUDIT_20260614.md,7ce9ffbd3e58471e3060f1f39eebff553f79114888ee89318025aef63fb82965,7ce9ffbd3e58471e3060f1f39eebff553f79114888ee89318025aef63fb82965,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0698,roadmap/SIMULATION_ONLY_P6_ROUGH_CAPTURE_TRANSPORT_GATE_20260613.md,3b386f85884566b3f93d96e7cea69ca0c8168398c8fdc448dfb273b954787088,3b386f85884566b3f93d96e7cea69ca0c8168398c8fdc448dfb273b954787088,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0699,roadmap/SIMULATION_ONLY_P6_ROUGH_WALL_REFINEMENT_20260612.csv,00c7e79b238ede6fec5165c7f0d91e948a98082610dd2185e07e01e053103b56,00c7e79b238ede6fec5165c7f0d91e948a98082610dd2185e07e01e053103b56,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0700,roadmap/SIMULATION_ONLY_P6_RQ_CAPTURE_LOCAL_COUPLED_REFINEMENT_20260613.csv,991937849aa4e7e462abca35740623f920934162e2b1fd48c4fe44f9e0fac983,991937849aa4e7e462abca35740623f920934162e2b1fd48c4fe44f9e0fac983,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0701,roadmap/SIMULATION_ONLY_P6_UPGRADE_COMPLETENESS_AUDIT_20260614.md,4173a585235ba4725b3388dafcd780ff37cc71dabc2cd3f1054f51de0bd45ca2,4173a585235ba4725b3388dafcd780ff37cc71dabc2cd3f1054f51de0bd45ca2,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0702,roadmap/STATUS_SNAPSHOT.md,2570926e69ce0e6f4eca01d91f306dc020a429efe4277fde1a0d09e499035073,2570926e69ce0e6f4eca01d91f306dc020a429efe4277fde1a0d09e499035073,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0703,roadmap/SURFACE_SAMPLE_CLOG_INPUT_RECEIPT_PACKET_20260622.md,43dffcd8d983f9c23d1097dad8b5234d555d332e17186ec09330010ba3cfd15f,43dffcd8d983f9c23d1097dad8b5234d555d332e17186ec09330010ba3cfd15f,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0704,roadmap/SURFACE_STATE_IDENTITY_VALIDATOR_PACKET_20260621.md,788be0348627d91ab2430488fa2c1f38dcbeb69742b7fad9d68304e95f3bb791,788be0348627d91ab2430488fa2c1f38dcbeb69742b7fad9d68304e95f3bb791,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0705,roadmap/TPD_PRS_CHI_CONTEXT_FORMULA_REVIEW_PACKET_20260622.md,5fa6f1b1ff66609eeef2e034c14c9405c1fc90620ac2b56cb7a100f8895a69ea,5fa6f1b1ff66609eeef2e034c14c9405c1fc90620ac2b56cb7a100f8895a69ea,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
