corpus_id,source,case_family,workstream,expected_disposition,not_evidence 
G7F-CORPUS-04047,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04048,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04049,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04050,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04051,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04052,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04053,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04054,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04055,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04056,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04057,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04058,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04059,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04060,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04061,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04062,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04063,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04064,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04065,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04066,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04067,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04068,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04069,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04070,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04071,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04072,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04073,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04074,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04075,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04076,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04077,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04078,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04079,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04080,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04081,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04082,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04083,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04084,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04085,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04086,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04087,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04088,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04089,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04090,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04091,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04092,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04093,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04094,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04095,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04096,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04097,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04098,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04099,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04100,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04101,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04102,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04103,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04104,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04105,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04106,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04107,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04108,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04109,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04110,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04111,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04112,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04113,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04114,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04115,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04116,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04117,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04118,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04119,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04120,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04121,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04122,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04123,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04124,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04125,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04126,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04127,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04128,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04129,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04130,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04131,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04132,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04133,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04134,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04135,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04136,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04137,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04138,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04139,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04140,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04141,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04142,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04143,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04144,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04145,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04146,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04147,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04148,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04149,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04150,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04151,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04152,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04153,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04154,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04155,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04156,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04157,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04158,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04159,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04160,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04161,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04162,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04163,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04164,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04165,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04166,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04167,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04168,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04169,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04170,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04171,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04172,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04173,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04174,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04175,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04176,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04177,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04178,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04179,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04180,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04181,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04182,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04183,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04184,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04185,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04186,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04187,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04188,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04189,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04190,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04191,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04192,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04193,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04194,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04195,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04196,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04197,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04198,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04199,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04200,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04201,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04202,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04203,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04204,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04205,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04206,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04207,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04208,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04209,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04210,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04211,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04212,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04213,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04214,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04215,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04216,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04217,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04218,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04219,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04220,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04221,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04222,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04223,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04224,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
