route_key,wavelength_nm,width_nm,depth_nm,ev_pass_criterion_id,ev_pass_criterion_claim_level,ev_prior_score_p10_relative_proxy,ev_polydispersity_profile_id,ev_polydispersity_pass_fraction_proxy,contaminant_panel_id,contaminant_pass_fraction,contaminant_overlap_relative_proxy,contaminants_included_in_route_score,anchor_particles_included,biological_specificity_claim_allowed,true_ev_concentration_claim_allowed,count_or_concentration_interpretation_allowed,coincidence_event_overlap_proxy_definition,coincidence_event_overlap_proxy_label,coincidence_claim_level
660/W1100/D1000,660,1100,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.19463284355938154,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1100/D1100,660,1100,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.205772554573932,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1100/D1200,660,1100,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2059707491657469,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1100/D1300,660,1100,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2241138670194379,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1100/D1400,660,1100,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.22205146282339244,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1100/D1500,660,1100,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.202712525149147,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1200/D500,660,1200,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.47543930921421973,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1200/D550,660,1200,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.31907425857442123,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1200/D600,660,1200,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.25267691700975464,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1200/D650,660,1200,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.23687783235152277,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1200/D700,660,1200,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21655958935984154,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1200/D800,660,1200,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2133291296957684,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1200/D900,660,1200,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2089163680585299,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1200/D1000,660,1200,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.19690499286925162,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1200/D1100,660,1200,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.19395153902374812,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1200/D1200,660,1200,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20917529338865098,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1200/D1300,660,1200,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21326335889853407,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1200/D1400,660,1200,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2099501211913017,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1200/D1500,660,1200,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2043199207565,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1300/D500,660,1300,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5034343029871062,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1300/D550,660,1300,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.35004204110091536,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1300/D600,660,1300,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3159352642041736,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1300/D650,660,1300,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.25091855738708757,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1300/D700,660,1300,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.23548758524819852,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1300/D800,660,1300,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.22445460761478478,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1300/D900,660,1300,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2042186967110839,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1300/D1000,660,1300,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20038912127188407,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1300/D1100,660,1300,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20766619955509302,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1300/D1200,660,1300,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20750197034767268,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1300/D1300,660,1300,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21296324099773636,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1300/D1400,660,1300,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21822824646223998,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1300/D1500,660,1300,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.1984714069994092,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1400/D500,660,1400,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.47368686831585033,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1400/D550,660,1400,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3988833968678064,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1400/D600,660,1400,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.32589970423923487,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1400/D650,660,1400,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.29108863138338953,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1400/D700,660,1400,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2407025046309837,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1400/D800,660,1400,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.22087157216002895,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1400/D900,660,1400,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20279789817981148,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1400/D1000,660,1400,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.19011226075377813,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1400/D1100,660,1400,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.19917307564279052,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1400/D1200,660,1400,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20192780445056763,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1400/D1300,660,1400,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.216112052996976,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1400/D1400,660,1400,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20565829514117945,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
